system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,spacecraft,system_index,ee_image_asset
20200808T105031_20200808T105442_T30SXG,8.634228,20200808,20200808T105031_20200808T105442_T30SXG,2019-2020,2020-08-08,2020-08-08 | 20200808T105031_20200808T105442_T30SXG,30SXG,Sentinel-2A,20200808T105031_20200808T105442_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200808T105031_20200808T105442_T30SXG
20200813T104629_20200813T110039_T30SXG,0.006019,20200813,20200813T104629_20200813T110039_T30SXG,2019-2020,2020-08-13,2020-08-13 | 20200813T104629_20200813T110039_T30SXG,30SXG,Sentinel-2B,20200813T104629_20200813T110039_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200813T104629_20200813T110039_T30SXG
20200813T104629_20200813T110039_T30SWG,0.065134,20200813,20200813T104629_20200813T110039_T30SWG,2019-2020,2020-08-13,2020-08-13 | 20200813T104629_20200813T110039_T30SWG,30SWG,Sentinel-2B,20200813T104629_20200813T110039_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200813T104629_20200813T110039_T30SWG
20200813T104629_20200813T110039_T30SXF,0.313197,20200813,20200813T104629_20200813T110039_T30SXF,2019-2020,2020-08-13,2020-08-13 | 20200813T104629_20200813T110039_T30SXF,30SXF,Sentinel-2B,20200813T104629_20200813T110039_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200813T104629_20200813T110039_T30SXF
20200813T104629_20200813T110039_T30SWF,0.014026,20200813,20200813T104629_20200813T110039_T30SWF,2019-2020,2020-08-13,2020-08-13 | 20200813T104629_20200813T110039_T30SWF,30SWF,Sentinel-2B,20200813T104629_20200813T110039_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200813T104629_20200813T110039_T30SWF
20200816T105629_20200816T110528_T30SWG,1.158382,20200816,20200816T105629_20200816T110528_T30SWG,2019-2020,2020-08-16,2020-08-16 | 20200816T105629_20200816T110528_T30SWG,30SWG,Sentinel-2B,20200816T105629_20200816T110528_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200816T105629_20200816T110528_T30SWG
20200816T105629_20200816T110528_T30SWF,2.937137,20200816,20200816T105629_20200816T110528_T30SWF,2019-2020,2020-08-16,2020-08-16 | 20200816T105629_20200816T110528_T30SWF,30SWF,Sentinel-2B,20200816T105629_20200816T110528_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200816T105629_20200816T110528_T30SWF
20200818T105031_20200818T110052_T30SXG,2.7431,20200818,20200818T105031_20200818T110052_T30SXG,2019-2020,2020-08-18,2020-08-18 | 20200818T105031_20200818T110052_T30SXG,30SXG,Sentinel-2A,20200818T105031_20200818T110052_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200818T105031_20200818T110052_T30SXG
20200818T105031_20200818T110052_T30SWG,3.208845,20200818,20200818T105031_20200818T110052_T30SWG,2019-2020,2020-08-18,2020-08-18 | 20200818T105031_20200818T110052_T30SWG,30SWG,Sentinel-2A,20200818T105031_20200818T110052_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200818T105031_20200818T110052_T30SWG
20200818T105031_20200818T110052_T30SXF,0.071722,20200818,20200818T105031_20200818T110052_T30SXF,2019-2020,2020-08-18,2020-08-18 | 20200818T105031_20200818T110052_T30SXF,30SXF,Sentinel-2A,20200818T105031_20200818T110052_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200818T105031_20200818T110052_T30SXF
20200818T105031_20200818T110052_T30SWF,5.399425,20200818,20200818T105031_20200818T110052_T30SWF,2019-2020,2020-08-18,2020-08-18 | 20200818T105031_20200818T110052_T30SWF,30SWF,Sentinel-2A,20200818T105031_20200818T110052_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200818T105031_20200818T110052_T30SWF
20200821T105631_20200821T105936_T30SWG,1.129461,20200821,20200821T105631_20200821T105936_T30SWG,2019-2020,2020-08-21,2020-08-21 | 20200821T105631_20200821T105936_T30SWG,30SWG,Sentinel-2A,20200821T105631_20200821T105936_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200821T105631_20200821T105936_T30SWG
20200821T105631_20200821T105936_T30SWF,4.952088,20200821,20200821T105631_20200821T105936_T30SWF,2019-2020,2020-08-21,2020-08-21 | 20200821T105631_20200821T105936_T30SWF,30SWF,Sentinel-2A,20200821T105631_20200821T105936_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200821T105631_20200821T105936_T30SWF
20200823T104629_20200823T105326_T30SXG,16.706637,20200823,20200823T104629_20200823T105326_T30SXG,2019-2020,2020-08-23,2020-08-23 | 20200823T104629_20200823T105326_T30SXG,30SXG,Sentinel-2B,20200823T104629_20200823T105326_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200823T104629_20200823T105326_T30SXG
20200823T104629_20200823T105326_T30SWG,8.850631,20200823,20200823T104629_20200823T105326_T30SWG,2019-2020,2020-08-23,2020-08-23 | 20200823T104629_20200823T105326_T30SWG,30SWG,Sentinel-2B,20200823T104629_20200823T105326_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200823T104629_20200823T105326_T30SWG
20200823T104629_20200823T105326_T30SXF,0.938554,20200823,20200823T104629_20200823T105326_T30SXF,2019-2020,2020-08-23,2020-08-23 | 20200823T104629_20200823T105326_T30SXF,30SXF,Sentinel-2B,20200823T104629_20200823T105326_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200823T104629_20200823T105326_T30SXF
20200823T104629_20200823T105326_T30SWF,8.9056,20200823,20200823T104629_20200823T105326_T30SWF,2019-2020,2020-08-23,2020-08-23 | 20200823T104629_20200823T105326_T30SWF,30SWF,Sentinel-2B,20200823T104629_20200823T105326_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200823T104629_20200823T105326_T30SWF
20200826T105619_20200826T110907_T30SWG,1.268331,20200826,20200826T105619_20200826T110907_T30SWG,2019-2020,2020-08-26,2020-08-26 | 20200826T105619_20200826T110907_T30SWG,30SWG,Sentinel-2B,20200826T105619_20200826T110907_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200826T105619_20200826T110907_T30SWG
20200828T105031_20200828T105256_T30SXG,1.843644,20200828,20200828T105031_20200828T105256_T30SXG,2019-2020,2020-08-28,2020-08-28 | 20200828T105031_20200828T105256_T30SXG,30SXG,Sentinel-2A,20200828T105031_20200828T105256_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200828T105031_20200828T105256_T30SXG
20200828T105031_20200828T105256_T30SWG,1.943719,20200828,20200828T105031_20200828T105256_T30SWG,2019-2020,2020-08-28,2020-08-28 | 20200828T105031_20200828T105256_T30SWG,30SWG,Sentinel-2A,20200828T105031_20200828T105256_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200828T105031_20200828T105256_T30SWG
20200828T105031_20200828T105256_T30SXF,2.614484,20200828,20200828T105031_20200828T105256_T30SXF,2019-2020,2020-08-28,2020-08-28 | 20200828T105031_20200828T105256_T30SXF,30SXF,Sentinel-2A,20200828T105031_20200828T105256_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200828T105031_20200828T105256_T30SXF
20200828T105031_20200828T105256_T30SWF,6.786102,20200828,20200828T105031_20200828T105256_T30SWF,2019-2020,2020-08-28,2020-08-28 | 20200828T105031_20200828T105256_T30SWF,30SWF,Sentinel-2A,20200828T105031_20200828T105256_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200828T105031_20200828T105256_T30SWF
20200831T105621_20200831T110453_T30SWG,11.872822,20200831,20200831T105621_20200831T110453_T30SWG,2019-2020,2020-08-31,2020-08-31 | 20200831T105621_20200831T110453_T30SWG,30SWG,Sentinel-2A,20200831T105621_20200831T110453_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200831T105621_20200831T110453_T30SWG
20200831T105621_20200831T110453_T30SWF,6.904856,20200831,20200831T105621_20200831T110453_T30SWF,2019-2020,2020-08-31,2020-08-31 | 20200831T105621_20200831T110453_T30SWF,30SWF,Sentinel-2A,20200831T105621_20200831T110453_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200831T105621_20200831T110453_T30SWF
20200902T104629_20200902T105915_T30SXG,11.993742,20200902,20200902T104629_20200902T105915_T30SXG,2019-2020,2020-09-02,2020-09-02 | 20200902T104629_20200902T105915_T30SXG,30SXG,Sentinel-2B,20200902T104629_20200902T105915_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200902T104629_20200902T105915_T30SXG
20200902T104629_20200902T105915_T30SWF,9.989054,20200902,20200902T104629_20200902T105915_T30SWF,2019-2020,2020-09-02,2020-09-02 | 20200902T104629_20200902T105915_T30SWF,30SWF,Sentinel-2B,20200902T104629_20200902T105915_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200902T104629_20200902T105915_T30SWF
20200905T105619_20200905T105926_T30SWG,0.717297,20200905,20200905T105619_20200905T105926_T30SWG,2019-2020,2020-09-05,2020-09-05 | 20200905T105619_20200905T105926_T30SWG,30SWG,Sentinel-2B,20200905T105619_20200905T105926_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200905T105619_20200905T105926_T30SWG
20200905T105619_20200905T105926_T30SWF,3.842139,20200905,20200905T105619_20200905T105926_T30SWF,2019-2020,2020-09-05,2020-09-05 | 20200905T105619_20200905T105926_T30SWF,30SWF,Sentinel-2B,20200905T105619_20200905T105926_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200905T105619_20200905T105926_T30SWF
20200907T105031_20200907T105447_T30SWG,12.742361,20200907,20200907T105031_20200907T105447_T30SWG,2019-2020,2020-09-07,2020-09-07 | 20200907T105031_20200907T105447_T30SWG,30SWG,Sentinel-2A,20200907T105031_20200907T105447_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200907T105031_20200907T105447_T30SWG
20200907T105031_20200907T105447_T30SXF,7.543917,20200907,20200907T105031_20200907T105447_T30SXF,2019-2020,2020-09-07,2020-09-07 | 20200907T105031_20200907T105447_T30SXF,30SXF,Sentinel-2A,20200907T105031_20200907T105447_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200907T105031_20200907T105447_T30SXF
20200907T105031_20200907T105447_T30SWF,6.700329,20200907,20200907T105031_20200907T105447_T30SWF,2019-2020,2020-09-07,2020-09-07 | 20200907T105031_20200907T105447_T30SWF,30SWF,Sentinel-2A,20200907T105031_20200907T105447_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200907T105031_20200907T105447_T30SWF
20200910T105631_20200910T110450_T30SWG,4.566314,20200910,20200910T105631_20200910T110450_T30SWG,2019-2020,2020-09-10,2020-09-10 | 20200910T105631_20200910T110450_T30SWG,30SWG,Sentinel-2A,20200910T105631_20200910T110450_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200910T105631_20200910T110450_T30SWG
20200910T105631_20200910T110450_T30SWF,4.936029,20200910,20200910T105631_20200910T110450_T30SWF,2019-2020,2020-09-10,2020-09-10 | 20200910T105631_20200910T110450_T30SWF,30SWF,Sentinel-2A,20200910T105631_20200910T110450_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200910T105631_20200910T110450_T30SWF
20200912T104629_20200912T105719_T30SXG,8.008265,20200912,20200912T104629_20200912T105719_T30SXG,2019-2020,2020-09-12,2020-09-12 | 20200912T104629_20200912T105719_T30SXG,30SXG,Sentinel-2B,20200912T104629_20200912T105719_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200912T104629_20200912T105719_T30SXG
20200912T104629_20200912T105719_T30SWG,0.987316,20200912,20200912T104629_20200912T105719_T30SWG,2019-2020,2020-09-12,2020-09-12 | 20200912T104629_20200912T105719_T30SWG,30SWG,Sentinel-2B,20200912T104629_20200912T105719_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200912T104629_20200912T105719_T30SWG
20200912T104629_20200912T105719_T30SXF,0.332106,20200912,20200912T104629_20200912T105719_T30SXF,2019-2020,2020-09-12,2020-09-12 | 20200912T104629_20200912T105719_T30SXF,30SXF,Sentinel-2B,20200912T104629_20200912T105719_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200912T104629_20200912T105719_T30SXF
20200912T104629_20200912T105719_T30SWF,5.902123,20200912,20200912T104629_20200912T105719_T30SWF,2019-2020,2020-09-12,2020-09-12 | 20200912T104629_20200912T105719_T30SWF,30SWF,Sentinel-2B,20200912T104629_20200912T105719_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200912T104629_20200912T105719_T30SWF
20200915T105639_20200915T110515_T30SWG,3.026939,20200915,20200915T105639_20200915T110515_T30SWG,2019-2020,2020-09-15,2020-09-15 | 20200915T105639_20200915T110515_T30SWG,30SWG,Sentinel-2B,20200915T105639_20200915T110515_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200915T105639_20200915T110515_T30SWG
20200915T105639_20200915T110515_T30SWF,8.445682,20200915,20200915T105639_20200915T110515_T30SWF,2019-2020,2020-09-15,2020-09-15 | 20200915T105639_20200915T110515_T30SWF,30SWF,Sentinel-2B,20200915T105639_20200915T110515_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200915T105639_20200915T110515_T30SWF
20200920T105741_20200920T110011_T30SWG,4.191754,20200920,20200920T105741_20200920T110011_T30SWG,2019-2020,2020-09-20,2020-09-20 | 20200920T105741_20200920T110011_T30SWG,30SWG,Sentinel-2A,20200920T105741_20200920T110011_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200920T105741_20200920T110011_T30SWG
20200922T104649_20200922T105105_T30SXG,12.097219,20200922,20200922T104649_20200922T105105_T30SXG,2019-2020,2020-09-22,2020-09-22 | 20200922T104649_20200922T105105_T30SXG,30SXG,Sentinel-2B,20200922T104649_20200922T105105_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200922T104649_20200922T105105_T30SXG
20200922T104649_20200922T105105_T30SWG,14.906677,20200922,20200922T104649_20200922T105105_T30SWG,2019-2020,2020-09-22,2020-09-22 | 20200922T104649_20200922T105105_T30SWG,30SWG,Sentinel-2B,20200922T104649_20200922T105105_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200922T104649_20200922T105105_T30SWG
20200925T105719_20200925T105921_T30SWG,10.69289,20200925,20200925T105719_20200925T105921_T30SWG,2019-2020,2020-09-25,2020-09-25 | 20200925T105719_20200925T105921_T30SWG,30SWG,Sentinel-2B,20200925T105719_20200925T105921_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200925T105719_20200925T105921_T30SWG
20200925T105719_20200925T105921_T30SWF,17.719972,20200925,20200925T105719_20200925T105921_T30SWF,2019-2020,2020-09-25,2020-09-25 | 20200925T105719_20200925T105921_T30SWF,30SWF,Sentinel-2B,20200925T105719_20200925T105921_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200925T105719_20200925T105921_T30SWF
20200927T105031_20200927T105412_T30SXG,1.213324,20200927,20200927T105031_20200927T105412_T30SXG,2019-2020,2020-09-27,2020-09-27 | 20200927T105031_20200927T105412_T30SXG,30SXG,Sentinel-2A,20200927T105031_20200927T105412_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SXG
20200927T105031_20200927T105412_T30SWG,5.051983,20200927,20200927T105031_20200927T105412_T30SWG,2019-2020,2020-09-27,2020-09-27 | 20200927T105031_20200927T105412_T30SWG,30SWG,Sentinel-2A,20200927T105031_20200927T105412_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SWG
20200927T105031_20200927T105412_T30SXF,8.1E-4,20200927,20200927T105031_20200927T105412_T30SXF,2019-2020,2020-09-27,2020-09-27 | 20200927T105031_20200927T105412_T30SXF,30SXF,Sentinel-2A,20200927T105031_20200927T105412_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SXF
20200927T105031_20200927T105412_T30SWF,5.426763,20200927,20200927T105031_20200927T105412_T30SWF,2019-2020,2020-09-27,2020-09-27 | 20200927T105031_20200927T105412_T30SWF,30SWF,Sentinel-2A,20200927T105031_20200927T105412_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SWF
20201005T105829_20201005T110525_T30SWG,10.900051,20201005,20201005T105829_20201005T110525_T30SWG,2020-2021,2020-10-05,2020-10-05 | 20201005T105829_20201005T110525_T30SWG,30SWG,Sentinel-2B,20201005T105829_20201005T110525_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201005T105829_20201005T110525_T30SWG
20201005T105829_20201005T110525_T30SWF,14.82433,20201005,20201005T105829_20201005T110525_T30SWF,2020-2021,2020-10-05,2020-10-05 | 20201005T105829_20201005T110525_T30SWF,30SWF,Sentinel-2B,20201005T105829_20201005T110525_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201005T105829_20201005T110525_T30SWF
20201007T105031_20201007T105449_T30SXG,10.556706,20201007,20201007T105031_20201007T105449_T30SXG,2020-2021,2020-10-07,2020-10-07 | 20201007T105031_20201007T105449_T30SXG,30SXG,Sentinel-2A,20201007T105031_20201007T105449_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201007T105031_20201007T105449_T30SXG
20201007T105031_20201007T105449_T30SWG,1.906544,20201007,20201007T105031_20201007T105449_T30SWG,2020-2021,2020-10-07,2020-10-07 | 20201007T105031_20201007T105449_T30SWG,30SWG,Sentinel-2A,20201007T105031_20201007T105449_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201007T105031_20201007T105449_T30SWG
20201007T105031_20201007T105449_T30SXF,3.661687,20201007,20201007T105031_20201007T105449_T30SXF,2020-2021,2020-10-07,2020-10-07 | 20201007T105031_20201007T105449_T30SXF,30SXF,Sentinel-2A,20201007T105031_20201007T105449_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201007T105031_20201007T105449_T30SXF
20201007T105031_20201007T105449_T30SWF,1.282471,20201007,20201007T105031_20201007T105449_T30SWF,2020-2021,2020-10-07,2020-10-07 | 20201007T105031_20201007T105449_T30SWF,30SWF,Sentinel-2A,20201007T105031_20201007T105449_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201007T105031_20201007T105449_T30SWF
20201010T110001_20201010T110450_T30SWG,5.339971,20201010,20201010T110001_20201010T110450_T30SWG,2020-2021,2020-10-10,2020-10-10 | 20201010T110001_20201010T110450_T30SWG,30SWG,Sentinel-2A,20201010T110001_20201010T110450_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201010T110001_20201010T110450_T30SWG
20201012T104909_20201012T105819_T30SXG,0.05573,20201012,20201012T104909_20201012T105819_T30SXG,2020-2021,2020-10-12,2020-10-12 | 20201012T104909_20201012T105819_T30SXG,30SXG,Sentinel-2B,20201012T104909_20201012T105819_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201012T104909_20201012T105819_T30SXG
20201012T104909_20201012T105819_T30SWG,0.318475,20201012,20201012T104909_20201012T105819_T30SWG,2020-2021,2020-10-12,2020-10-12 | 20201012T104909_20201012T105819_T30SWG,30SWG,Sentinel-2B,20201012T104909_20201012T105819_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201012T104909_20201012T105819_T30SWG
20201012T104909_20201012T105819_T30SXF,5.410758,20201012,20201012T104909_20201012T105819_T30SXF,2020-2021,2020-10-12,2020-10-12 | 20201012T104909_20201012T105819_T30SXF,30SXF,Sentinel-2B,20201012T104909_20201012T105819_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201012T104909_20201012T105819_T30SXF
20201012T104909_20201012T105819_T30SWF,4.824379,20201012,20201012T104909_20201012T105819_T30SWF,2020-2021,2020-10-12,2020-10-12 | 20201012T104909_20201012T105819_T30SWF,30SWF,Sentinel-2B,20201012T104909_20201012T105819_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201012T104909_20201012T105819_T30SWF
20201015T105939_20201015T110106_T30SWG,8.483483,20201015,20201015T105939_20201015T110106_T30SWG,2020-2021,2020-10-15,2020-10-15 | 20201015T105939_20201015T110106_T30SWG,30SWG,Sentinel-2B,20201015T105939_20201015T110106_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201015T105939_20201015T110106_T30SWG
20201015T105939_20201015T110106_T30SWF,11.929317,20201015,20201015T105939_20201015T110106_T30SWF,2020-2021,2020-10-15,2020-10-15 | 20201015T105939_20201015T110106_T30SWF,30SWF,Sentinel-2B,20201015T105939_20201015T110106_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201015T105939_20201015T110106_T30SWF
20201017T105041_20201017T105446_T30SXG,1.763481,20201017,20201017T105041_20201017T105446_T30SXG,2020-2021,2020-10-17,2020-10-17 | 20201017T105041_20201017T105446_T30SXG,30SXG,Sentinel-2A,20201017T105041_20201017T105446_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SXG
20201017T105041_20201017T105446_T30SWG,1.848682,20201017,20201017T105041_20201017T105446_T30SWG,2020-2021,2020-10-17,2020-10-17 | 20201017T105041_20201017T105446_T30SWG,30SWG,Sentinel-2A,20201017T105041_20201017T105446_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SWG
20201017T105041_20201017T105446_T30SXF,0.006941,20201017,20201017T105041_20201017T105446_T30SXF,2020-2021,2020-10-17,2020-10-17 | 20201017T105041_20201017T105446_T30SXF,30SXF,Sentinel-2A,20201017T105041_20201017T105446_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SXF
20201017T105041_20201017T105446_T30SWF,0.266706,20201017,20201017T105041_20201017T105446_T30SWF,2020-2021,2020-10-17,2020-10-17 | 20201017T105041_20201017T105446_T30SWF,30SWF,Sentinel-2A,20201017T105041_20201017T105446_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SWF
20201025T110039_20201025T110203_T30SWG,6.212769,20201025,20201025T110039_20201025T110203_T30SWG,2020-2021,2020-10-25,2020-10-25 | 20201025T110039_20201025T110203_T30SWG,30SWG,Sentinel-2B,20201025T110039_20201025T110203_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201025T110039_20201025T110203_T30SWG
20201025T110039_20201025T110203_T30SWF,11.382316,20201025,20201025T110039_20201025T110203_T30SWF,2020-2021,2020-10-25,2020-10-25 | 20201025T110039_20201025T110203_T30SWF,30SWF,Sentinel-2B,20201025T110039_20201025T110203_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201025T110039_20201025T110203_T30SWF
20201027T105141_20201027T105447_T30SXG,7.872399,20201027,20201027T105141_20201027T105447_T30SXG,2020-2021,2020-10-27,2020-10-27 | 20201027T105141_20201027T105447_T30SXG,30SXG,Sentinel-2A,20201027T105141_20201027T105447_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201027T105141_20201027T105447_T30SXG
20201027T105141_20201027T105447_T30SWG,2.108813,20201027,20201027T105141_20201027T105447_T30SWG,2020-2021,2020-10-27,2020-10-27 | 20201027T105141_20201027T105447_T30SWG,30SWG,Sentinel-2A,20201027T105141_20201027T105447_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201027T105141_20201027T105447_T30SWG
20201027T105141_20201027T105447_T30SXF,2.921948,20201027,20201027T105141_20201027T105447_T30SXF,2020-2021,2020-10-27,2020-10-27 | 20201027T105141_20201027T105447_T30SXF,30SXF,Sentinel-2A,20201027T105141_20201027T105447_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201027T105141_20201027T105447_T30SXF
20201027T105141_20201027T105447_T30SWF,1.319148,20201027,20201027T105141_20201027T105447_T30SWF,2020-2021,2020-10-27,2020-10-27 | 20201027T105141_20201027T105447_T30SWF,30SWF,Sentinel-2A,20201027T105141_20201027T105447_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201027T105141_20201027T105447_T30SWF
20201030T110211_20201030T110451_T30SWG,0.87643,20201030,20201030T110211_20201030T110451_T30SWG,2020-2021,2020-10-30,2020-10-30 | 20201030T110211_20201030T110451_T30SWG,30SWG,Sentinel-2A,20201030T110211_20201030T110451_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201030T110211_20201030T110451_T30SWG
20201030T110211_20201030T110451_T30SWF,6.478911,20201030,20201030T110211_20201030T110451_T30SWF,2020-2021,2020-10-30,2020-10-30 | 20201030T110211_20201030T110451_T30SWF,30SWF,Sentinel-2A,20201030T110211_20201030T110451_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201030T110211_20201030T110451_T30SWF
20201101T105209_20201101T105209_T30SXG,7.832111,20201101,20201101T105209_20201101T105209_T30SXG,2020-2021,2020-11-01,2020-11-01 | 20201101T105209_20201101T105209_T30SXG,30SXG,Sentinel-2B,20201101T105209_20201101T105209_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201101T105209_20201101T105209_T30SXG
20201101T105209_20201101T105209_T30SWG,0.024321,20201101,20201101T105209_20201101T105209_T30SWG,2020-2021,2020-11-01,2020-11-01 | 20201101T105209_20201101T105209_T30SWG,30SWG,Sentinel-2B,20201101T105209_20201101T105209_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201101T105209_20201101T105209_T30SWG
20201101T105209_20201101T105209_T30SXF,17.475135,20201101,20201101T105209_20201101T105209_T30SXF,2020-2021,2020-11-01,2020-11-01 | 20201101T105209_20201101T105209_T30SXF,30SXF,Sentinel-2B,20201101T105209_20201101T105209_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201101T105209_20201101T105209_T30SXF
20201101T105209_20201101T105209_T30SWF,12.718082,20201101,20201101T105209_20201101T105209_T30SWF,2020-2021,2020-11-01,2020-11-01 | 20201101T105209_20201101T105209_T30SWF,30SWF,Sentinel-2B,20201101T105209_20201101T105209_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201101T105209_20201101T105209_T30SWF
20201109T110301_20201109T110451_T30SWG,2.453169,20201109,20201109T110301_20201109T110451_T30SWG,2020-2021,2020-11-09,2020-11-09 | 20201109T110301_20201109T110451_T30SWG,30SWG,Sentinel-2A,20201109T110301_20201109T110451_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201109T110301_20201109T110451_T30SWG
20201109T110301_20201109T110451_T30SWF,6.772405,20201109,20201109T110301_20201109T110451_T30SWF,2020-2021,2020-11-09,2020-11-09 | 20201109T110301_20201109T110451_T30SWF,30SWF,Sentinel-2A,20201109T110301_20201109T110451_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201109T110301_20201109T110451_T30SWF
20201111T105259_20201111T105301_T30SXF,11.749353,20201111,20201111T105259_20201111T105301_T30SXF,2020-2021,2020-11-11,2020-11-11 | 20201111T105259_20201111T105301_T30SXF,30SXF,Sentinel-2B,20201111T105259_20201111T105301_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T30SXF
20201111T105259_20201111T105301_T30SWF,14.21495,20201111,20201111T105259_20201111T105301_T30SWF,2020-2021,2020-11-11,2020-11-11 | 20201111T105259_20201111T105301_T30SWF,30SWF,Sentinel-2B,20201111T105259_20201111T105301_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T30SWF
20201116T105331_20201116T105445_T30SWG,9.721169,20201116,20201116T105331_20201116T105445_T30SWG,2020-2021,2020-11-16,2020-11-16 | 20201116T105331_20201116T105445_T30SWG,30SWG,Sentinel-2A,20201116T105331_20201116T105445_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201116T105331_20201116T105445_T30SWG
20201119T110341_20201119T110449_T30SWG,12.816283,20201119,20201119T110341_20201119T110449_T30SWG,2020-2021,2020-11-19,2020-11-19 | 20201119T110341_20201119T110449_T30SWG,30SWG,Sentinel-2A,20201119T110341_20201119T110449_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201119T110341_20201119T110449_T30SWG
