system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,product_name,product_status,product_type,spacecraft,system_index,visualization_method,ee_image_asset
1379,16.586488,20180703,20180703T105621_20180703T105938_T30SWG,2017-2018,2018-07-03,2018-07-03 | 20180703T105621_20180703T105938_T30SWG,30SWG,RF_Risk_Map_20180703_20180703T105621_20180703T105938_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180703T105621_20180703T105938_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180703T105621_20180703T105938_T30SWG
1380,0.013563,20180705,20180705T105029_20180705T105427_T30SXG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXG,30SXG,NDVI_20180705_20180705T105029_20180705T105427_T30SXG,Indexed for Python dashboard,NDVI,Sentinel-2B,20180705T105029_20180705T105427_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXG
1381,0.013563,20180705,20180705T105029_20180705T105427_T30SXG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXG,30SXG,NDWI_20180705_20180705T105029_20180705T105427_T30SXG,Indexed for Python dashboard,NDWI,Sentinel-2B,20180705T105029_20180705T105427_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXG
1382,0.013563,20180705,20180705T105029_20180705T105427_T30SXG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXG,30SXG,NDDI_20180705_20180705T105029_20180705T105427_T30SXG,Indexed for Python dashboard,NDDI,Sentinel-2B,20180705T105029_20180705T105427_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXG
1383,0.013563,20180705,20180705T105029_20180705T105427_T30SXG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXG,30SXG,RF_Risk_Map_20180705_20180705T105029_20180705T105427_T30SXG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180705T105029_20180705T105427_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXG
1384,0.026479,20180705,20180705T105029_20180705T105427_T30SWG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWG,30SWG,NDVI_20180705_20180705T105029_20180705T105427_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2B,20180705T105029_20180705T105427_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWG
1385,0.026479,20180705,20180705T105029_20180705T105427_T30SWG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWG,30SWG,NDWI_20180705_20180705T105029_20180705T105427_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2B,20180705T105029_20180705T105427_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWG
1386,0.026479,20180705,20180705T105029_20180705T105427_T30SWG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWG,30SWG,NDDI_20180705_20180705T105029_20180705T105427_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2B,20180705T105029_20180705T105427_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWG
1387,0.026479,20180705,20180705T105029_20180705T105427_T30SWG,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWG,30SWG,RF_Risk_Map_20180705_20180705T105029_20180705T105427_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180705T105029_20180705T105427_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWG
1388,0.003182,20180705,20180705T105029_20180705T105427_T30SXF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXF,30SXF,NDVI_20180705_20180705T105029_20180705T105427_T30SXF,Indexed for Python dashboard,NDVI,Sentinel-2B,20180705T105029_20180705T105427_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXF
1389,0.003182,20180705,20180705T105029_20180705T105427_T30SXF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXF,30SXF,NDWI_20180705_20180705T105029_20180705T105427_T30SXF,Indexed for Python dashboard,NDWI,Sentinel-2B,20180705T105029_20180705T105427_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXF
1390,0.003182,20180705,20180705T105029_20180705T105427_T30SXF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXF,30SXF,NDDI_20180705_20180705T105029_20180705T105427_T30SXF,Indexed for Python dashboard,NDDI,Sentinel-2B,20180705T105029_20180705T105427_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXF
1391,0.003182,20180705,20180705T105029_20180705T105427_T30SXF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SXF,30SXF,RF_Risk_Map_20180705_20180705T105029_20180705T105427_T30SXF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180705T105029_20180705T105427_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SXF
1392,0.011224,20180705,20180705T105029_20180705T105427_T30SWF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWF,30SWF,NDVI_20180705_20180705T105029_20180705T105427_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2B,20180705T105029_20180705T105427_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWF
1393,0.011224,20180705,20180705T105029_20180705T105427_T30SWF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWF,30SWF,NDWI_20180705_20180705T105029_20180705T105427_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2B,20180705T105029_20180705T105427_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWF
1394,0.011224,20180705,20180705T105029_20180705T105427_T30SWF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWF,30SWF,NDDI_20180705_20180705T105029_20180705T105427_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2B,20180705T105029_20180705T105427_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWF
1395,0.011224,20180705,20180705T105029_20180705T105427_T30SWF,2017-2018,2018-07-05,2018-07-05 | 20180705T105029_20180705T105427_T30SWF,30SWF,RF_Risk_Map_20180705_20180705T105029_20180705T105427_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180705T105029_20180705T105427_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180705T105029_20180705T105427_T30SWF
1396,16.749151,20180708,20180708T105619_20180708T110215_T30SWF,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWF,30SWF,NDVI_20180708_20180708T105619_20180708T110215_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2B,20180708T105619_20180708T110215_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWF
1397,16.749151,20180708,20180708T105619_20180708T110215_T30SWF,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWF,30SWF,NDWI_20180708_20180708T105619_20180708T110215_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2B,20180708T105619_20180708T110215_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWF
1398,16.749151,20180708,20180708T105619_20180708T110215_T30SWF,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWF,30SWF,NDDI_20180708_20180708T105619_20180708T110215_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2B,20180708T105619_20180708T110215_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWF
1399,16.749151,20180708,20180708T105619_20180708T110215_T30SWF,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWF,30SWF,RF_Risk_Map_20180708_20180708T105619_20180708T110215_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180708T105619_20180708T110215_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWF
1400,0.0535,20180708,20180708T105619_20180708T110215_T30SWG,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWG,30SWG,NDVI_20180708_20180708T105619_20180708T110215_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2B,20180708T105619_20180708T110215_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWG
1401,0.0535,20180708,20180708T105619_20180708T110215_T30SWG,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWG,30SWG,NDWI_20180708_20180708T105619_20180708T110215_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2B,20180708T105619_20180708T110215_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWG
1402,0.0535,20180708,20180708T105619_20180708T110215_T30SWG,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWG,30SWG,NDDI_20180708_20180708T105619_20180708T110215_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2B,20180708T105619_20180708T110215_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWG
1403,0.0535,20180708,20180708T105619_20180708T110215_T30SWG,2017-2018,2018-07-08,2018-07-08 | 20180708T105619_20180708T110215_T30SWG,30SWG,RF_Risk_Map_20180708_20180708T105619_20180708T110215_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180708T105619_20180708T110215_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180708T105619_20180708T110215_T30SWG
1404,4.163076,20180710,20180710T105031_20180710T105618_T30SWF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWF,30SWF,NDVI_20180710_20180710T105031_20180710T105618_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2A,20180710T105031_20180710T105618_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWF
1405,4.163076,20180710,20180710T105031_20180710T105618_T30SWF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWF,30SWF,NDWI_20180710_20180710T105031_20180710T105618_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2A,20180710T105031_20180710T105618_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWF
1406,4.163076,20180710,20180710T105031_20180710T105618_T30SWF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWF,30SWF,NDDI_20180710_20180710T105031_20180710T105618_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2A,20180710T105031_20180710T105618_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWF
1407,4.163076,20180710,20180710T105031_20180710T105618_T30SWF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWF,30SWF,RF_Risk_Map_20180710_20180710T105031_20180710T105618_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180710T105031_20180710T105618_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWF
1408,7.416953,20180710,20180710T105031_20180710T105618_T30SWG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWG,30SWG,NDVI_20180710_20180710T105031_20180710T105618_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2A,20180710T105031_20180710T105618_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWG
1409,7.416953,20180710,20180710T105031_20180710T105618_T30SWG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWG,30SWG,NDWI_20180710_20180710T105031_20180710T105618_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2A,20180710T105031_20180710T105618_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWG
1410,7.416953,20180710,20180710T105031_20180710T105618_T30SWG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWG,30SWG,NDDI_20180710_20180710T105031_20180710T105618_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2A,20180710T105031_20180710T105618_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWG
1411,7.416953,20180710,20180710T105031_20180710T105618_T30SWG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SWG,30SWG,RF_Risk_Map_20180710_20180710T105031_20180710T105618_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180710T105031_20180710T105618_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SWG
1412,3.37475,20180710,20180710T105031_20180710T105618_T30SXF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXF,30SXF,NDVI_20180710_20180710T105031_20180710T105618_T30SXF,Indexed for Python dashboard,NDVI,Sentinel-2A,20180710T105031_20180710T105618_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXF
1413,3.37475,20180710,20180710T105031_20180710T105618_T30SXF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXF,30SXF,NDWI_20180710_20180710T105031_20180710T105618_T30SXF,Indexed for Python dashboard,NDWI,Sentinel-2A,20180710T105031_20180710T105618_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXF
1414,3.37475,20180710,20180710T105031_20180710T105618_T30SXF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXF,30SXF,NDDI_20180710_20180710T105031_20180710T105618_T30SXF,Indexed for Python dashboard,NDDI,Sentinel-2A,20180710T105031_20180710T105618_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXF
1415,3.37475,20180710,20180710T105031_20180710T105618_T30SXF,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXF,30SXF,RF_Risk_Map_20180710_20180710T105031_20180710T105618_T30SXF,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180710T105031_20180710T105618_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXF
1416,3.273373,20180710,20180710T105031_20180710T105618_T30SXG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXG,30SXG,NDVI_20180710_20180710T105031_20180710T105618_T30SXG,Indexed for Python dashboard,NDVI,Sentinel-2A,20180710T105031_20180710T105618_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXG
1417,3.273373,20180710,20180710T105031_20180710T105618_T30SXG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXG,30SXG,NDWI_20180710_20180710T105031_20180710T105618_T30SXG,Indexed for Python dashboard,NDWI,Sentinel-2A,20180710T105031_20180710T105618_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXG
1418,3.273373,20180710,20180710T105031_20180710T105618_T30SXG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXG,30SXG,NDDI_20180710_20180710T105031_20180710T105618_T30SXG,Indexed for Python dashboard,NDDI,Sentinel-2A,20180710T105031_20180710T105618_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXG
1419,3.273373,20180710,20180710T105031_20180710T105618_T30SXG,2017-2018,2018-07-10,2018-07-10 | 20180710T105031_20180710T105618_T30SXG,30SXG,RF_Risk_Map_20180710_20180710T105031_20180710T105618_T30SXG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180710T105031_20180710T105618_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180710T105031_20180710T105618_T30SXG
1420,18.631054,20180713,20180713T105621_20180713T110521_T30SWG,2017-2018,2018-07-13,2018-07-13 | 20180713T105621_20180713T110521_T30SWG,30SWG,NDVI_20180713_20180713T105621_20180713T110521_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2A,20180713T105621_20180713T110521_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180713T105621_20180713T110521_T30SWG
1421,18.631054,20180713,20180713T105621_20180713T110521_T30SWG,2017-2018,2018-07-13,2018-07-13 | 20180713T105621_20180713T110521_T30SWG,30SWG,NDWI_20180713_20180713T105621_20180713T110521_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2A,20180713T105621_20180713T110521_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180713T105621_20180713T110521_T30SWG
1422,18.631054,20180713,20180713T105621_20180713T110521_T30SWG,2017-2018,2018-07-13,2018-07-13 | 20180713T105621_20180713T110521_T30SWG,30SWG,NDDI_20180713_20180713T105621_20180713T110521_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2A,20180713T105621_20180713T110521_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180713T105621_20180713T110521_T30SWG
1423,18.631054,20180713,20180713T105621_20180713T110521_T30SWG,2017-2018,2018-07-13,2018-07-13 | 20180713T105621_20180713T110521_T30SWG,30SWG,RF_Risk_Map_20180713_20180713T105621_20180713T110521_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20180713T105621_20180713T110521_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180713T105621_20180713T110521_T30SWG
1424,3.194412,20180715,20180715T105029_20180715T105300_T30SXF,2017-2018,2018-07-15,2018-07-15 | 20180715T105029_20180715T105300_T30SXF,30SXF,NDVI_20180715_20180715T105029_20180715T105300_T30SXF,Indexed for Python dashboard,NDVI,Sentinel-2B,20180715T105029_20180715T105300_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180715T105029_20180715T105300_T30SXF
1425,3.194412,20180715,20180715T105029_20180715T105300_T30SXF,2017-2018,2018-07-15,2018-07-15 | 20180715T105029_20180715T105300_T30SXF,30SXF,NDWI_20180715_20180715T105029_20180715T105300_T30SXF,Indexed for Python dashboard,NDWI,Sentinel-2B,20180715T105029_20180715T105300_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180715T105029_20180715T105300_T30SXF
1426,3.194412,20180715,20180715T105029_20180715T105300_T30SXF,2017-2018,2018-07-15,2018-07-15 | 20180715T105029_20180715T105300_T30SXF,30SXF,NDDI_20180715_20180715T105029_20180715T105300_T30SXF,Indexed for Python dashboard,NDDI,Sentinel-2B,20180715T105029_20180715T105300_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180715T105029_20180715T105300_T30SXF
1427,3.194412,20180715,20180715T105029_20180715T105300_T30SXF,2017-2018,2018-07-15,2018-07-15 | 20180715T105029_20180715T105300_T30SXF,30SXF,RF_Risk_Map_20180715_20180715T105029_20180715T105300_T30SXF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20180715T105029_20180715T105300_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20180715T105029_20180715T105300_T30SXF
